Row ID,Order ID,Order Date,Ship Date,Ship Type,Segment,Customer,Product ID,Sales,Quantity,Discount,Profit
4310,CA-2014-125829,04/11/2014,11/11/2014,4,1,WB-21850,FUR-TA-10002041,573.72,4,0.2,-64.54
4311,CA-2014-125829,04/11/2014,11/11/2014,4,1,WB-21850,OFF-BI-10001036,21.93,3,0.2,8.22
4312,CA-2014-125829,04/11/2014,11/11/2014,4,1,WB-21850,OFF-PA-10000223,19.44,3,0,9.33
4313,CA-2014-125829,04/11/2014,11/11/2014,4,1,WB-21850,TEC-MA-10003246,447.96,4,0.2,139.99
4314,CA-2014-123127,08/09/2014,12/09/2014,4,2,SP-20620,OFF-AP-10001962,16.78,2,0,4.19
4315,CA-2015-115945,25/06/2015,01/07/2015,4,1,AB-10165,OFF-AR-10004062,20.96,2,0,5.24
4316,CA-2015-115945,25/06/2015,01/07/2015,4,1,AB-10165,OFF-BI-10004330,88.75,3,0.2,27.73
4317,CA-2015-115945,25/06/2015,01/07/2015,4,1,AB-10165,OFF-ST-10001963,304.23,3,0,9.12
4318,CA-2015-136735,26/07/2015,02/08/2015,4,1,HA-14920,OFF-EN-10002230,167.86,2,0,78.89
4319,US-2017-136189,07/12/2017,11/12/2017,4,1,DC-13285,FUR-FU-10000175,82.38,6,0,25.53
4320,CA-2014-152345,29/12/2014,03/01/2015,3,1,ST-20530,TEC-PH-10004897,23.97,3,0.2,-5.69
4321,CA-2014-152345,29/12/2014,03/01/2015,3,1,ST-20530,OFF-ST-10003123,33.29,1,0,7.98
4322,US-2015-147662,14/02/2015,19/02/2015,4,1,KB-16315,OFF-BI-10001658,14.95,2,0.7,-11.96
4323,US-2015-147662,14/02/2015,19/02/2015,4,1,KB-16315,TEC-PH-10002834,323.98,3,0.4,-80.99
4324,US-2015-147662,14/02/2015,19/02/2015,4,1,KB-16315,OFF-BI-10002160,2.28,2,0.7,-1.67
4325,US-2015-147662,14/02/2015,19/02/2015,4,1,KB-16315,OFF-AR-10004999,14.35,3,0.2,0.89
4326,US-2015-147662,14/02/2015,19/02/2015,4,1,KB-16315,TEC-AC-10003280,71.97,3,0.2,0.89
4327,CA-2016-153346,25/01/2016,27/01/2016,1,2,TB-21355,OFF-AR-10000315,9.21,3,0,2.3
4328,CA-2016-153346,25/01/2016,27/01/2016,1,2,TB-21355,OFF-PA-10000007,18,5,0,8.28
4329,CA-2017-118360,01/04/2017,07/04/2017,4,1,JC-15775,OFF-PA-10000791,42.93,9,0,19.31
4330,CA-2017-149853,03/10/2017,09/10/2017,4,1,PO-18850,OFF-PA-10000556,15.55,3,0.2,5.44
4331,CA-2017-149853,03/10/2017,09/10/2017,4,1,PO-18850,OFF-AP-10000804,17.92,5,0.2,1.12
4332,CA-2017-107909,01/09/2017,06/09/2017,4,1,SS-20875,TEC-AC-10001998,19.99,1,0,6.79
4333,CA-2017-107909,01/09/2017,06/09/2017,4,1,SS-20875,OFF-BI-10003476,22.92,5,0.2,8.02
4334,CA-2015-112375,21/12/2015,27/12/2015,4,1,RD-19720,TEC-AC-10003237,50.88,6,0.2,14.62
4335,CA-2015-112375,21/12/2015,27/12/2015,4,1,RD-19720,OFF-EN-10003798,27.31,2,0.2,9.21
4336,CA-2015-154795,20/12/2015,24/12/2015,4,1,GZ-14470,OFF-EN-10003068,7.92,1,0.2,2.77
4337,CA-2015-154795,20/12/2015,24/12/2015,4,1,GZ-14470,FUR-FU-10002088,14.36,2,0.2,3.95
4338,CA-2015-125234,27/11/2015,01/12/2015,4,3,SN-20710,TEC-AC-10000158,107.97,3,0,22.67
4339,CA-2015-125234,27/11/2015,01/12/2015,4,3,SN-20710,OFF-PA-10000482,113.82,3,0,53.49
4340,CA-2017-133501,27/08/2017,01/09/2017,4,1,DK-12895,OFF-PA-10004888,5.18,1,0.2,1.81
4341,US-2014-129609,22/03/2014,22/03/2014,2,1,VM-21835,OFF-AR-10003478,16.28,2,0,6.51
4342,CA-2017-130309,17/12/2017,21/12/2017,4,1,GB-14575,OFF-ST-10003208,544.38,3,0,157.87
4343,CA-2017-105410,19/03/2017,22/03/2017,1,1,ND-18370,OFF-BI-10004970,19.82,6,0.2,6.69
4344,CA-2017-105410,19/03/2017,22/03/2017,1,1,ND-18370,TEC-PH-10000038,657.5,6,0.2,-131.5
4345,CA-2017-105410,19/03/2017,22/03/2017,1,1,ND-18370,TEC-AC-10001552,99.54,2,0,10.94
4346,CA-2017-105410,19/03/2017,22/03/2017,1,1,ND-18370,TEC-AC-10002926,199.96,4,0,85.98
4347,CA-2016-120355,18/09/2016,25/09/2016,4,1,MM-17260,FUR-CH-10001394,631.78,2,0.1,140.39
4348,CA-2016-120355,18/09/2016,25/09/2016,4,1,MM-17260,FUR-FU-10004053,60.72,3,0,26.1
4349,CA-2017-169894,24/11/2017,29/11/2017,3,1,MV-17485,OFF-BI-10004230,20.72,2,0.7,-15.19
4350,CA-2017-169894,24/11/2017,29/11/2017,3,1,MV-17485,OFF-ST-10000060,415.87,8,0.2,-41.58
4351,US-2017-100482,11/04/2017,15/04/2017,4,1,JL-15130,OFF-ST-10001325,16.76,2,0.2,1.46
4352,US-2017-100482,11/04/2017,15/04/2017,4,1,JL-15130,TEC-AC-10003441,27.12,2,0.2,-4.74
4353,CA-2017-107748,10/12/2017,12/12/2017,3,1,AG-10330,TEC-PH-10003215,95.84,4,0.2,34.74
4354,CA-2017-107748,10/12/2017,12/12/2017,3,1,AG-10330,OFF-PA-10002005,12.96,2,0,6.22
4355,CA-2017-153654,24/11/2017,26/11/2017,3,2,MD-17860,OFF-BI-10004465,19,8,0.7,-12.67
4356,CA-2015-155600,04/12/2015,07/12/2015,3,1,RO-19780,OFF-BI-10000545,1598.05,7,0.7,-1065.37
4357,CA-2015-155600,04/12/2015,07/12/2015,3,1,RO-19780,OFF-AR-10003752,36.96,4,0.2,12.01
4358,CA-2017-162565,11/12/2017,11/12/2017,2,1,RR-19315,OFF-PA-10001937,10.36,2,0.2,3.62
4359,CA-2017-162565,11/12/2017,11/12/2017,2,1,RR-19315,FUR-FU-10004306,77.72,1,0.6,-66.06
4360,CA-2017-162565,11/12/2017,11/12/2017,2,1,RR-19315,FUR-CH-10003973,520.46,2,0.3,-14.87
4361,CA-2016-127642,21/05/2016,23/05/2016,1,2,CP-12340,OFF-PA-10000565,111.96,2,0,54.86
4362,US-2017-163195,17/02/2017,21/02/2017,3,1,LL-16840,TEC-PH-10003875,29.16,3,0,8.45
4363,CA-2017-111332,20/05/2017,22/05/2017,3,1,NC-18340,OFF-AR-10001953,131.94,3,0,35.62
4364,CA-2017-111332,20/05/2017,22/05/2017,3,1,NC-18340,OFF-AR-10001374,25.92,4,0,8.29
4365,CA-2017-111332,20/05/2017,22/05/2017,3,1,NC-18340,OFF-ST-10003816,704.76,4,0,162.09
4366,CA-2017-111332,20/05/2017,22/05/2017,3,1,NC-18340,OFF-FA-10001843,7.41,3,0,3.48
4367,CA-2017-111332,20/05/2017,22/05/2017,3,1,NC-18340,OFF-AR-10000657,21.5,10,0,7.09
4368,CA-2017-117044,11/09/2017,13/09/2017,3,1,HA-14920,OFF-FA-10000936,10.52,4,0.2,3.29
4369,CA-2017-117044,11/09/2017,13/09/2017,3,1,HA-14920,OFF-PA-10003657,20.54,6,0.2,6.42
4370,US-2016-165078,05/11/2016,10/11/2016,4,3,MA-17995,OFF-BI-10001989,104.9,5,0,50.35
4371,US-2016-165078,05/11/2016,10/11/2016,4,3,MA-17995,OFF-AR-10002987,39.68,2,0,16.26
4372,US-2016-165078,05/11/2016,10/11/2016,4,3,MA-17995,OFF-LA-10000414,51.75,5,0,24.84
4373,US-2017-169320,23/07/2017,25/07/2017,3,1,LH-16900,OFF-AR-10003602,11.68,2,0,5.48
4374,US-2017-169320,23/07/2017,25/07/2017,3,1,LH-16900,TEC-AC-10002550,159.75,5,0,11.18
4375,CA-2016-158575,18/11/2016,24/11/2016,4,2,SB-20290,OFF-AP-10002998,103.96,6,0.2,16.89
4376,CA-2014-166954,25/04/2014,30/04/2014,4,3,BT-11305,FUR-FU-10003708,303.25,5,0,63.68
4377,CA-2014-166954,25/04/2014,30/04/2014,4,3,BT-11305,OFF-AP-10001391,270.72,3,0,78.5
4378,CA-2014-166954,25/04/2014,30/04/2014,4,3,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.7
4379,CA-2015-140830,30/11/2015,02/12/2015,3,3,PS-18970,OFF-EN-10000461,17.48,2,0,8.21
4380,CA-2015-140830,30/11/2015,02/12/2015,3,3,PS-18970,OFF-EN-10002831,71.88,2,0,32.34
4381,CA-2015-152891,25/10/2015,30/10/2015,4,1,TB-21625,OFF-AR-10004648,60.45,3,0,16.32
4382,CA-2015-152891,25/10/2015,30/10/2015,4,1,TB-21625,FUR-TA-10001857,253.17,3,0.2,-31.64
4383,US-2015-122784,20/07/2015,27/07/2015,4,1,RA-19915,OFF-BI-10000546,2.88,5,0.8,-4.46
4384,US-2015-122784,20/07/2015,27/07/2015,4,1,RA-19915,FUR-BO-10004690,384.94,4,0.3,-126.48
4385,US-2015-122784,20/07/2015,27/07/2015,4,1,RA-19915,TEC-PH-10001557,153.58,2,0.2,13.43
4386,US-2015-122784,20/07/2015,27/07/2015,4,1,RA-19915,FUR-BO-10002545,913.43,5,0.3,-52.19
4387,CA-2016-156811,27/10/2016,02/11/2016,4,2,BP-11095,OFF-AP-10001366,43.92,4,0,11.85
4388,CA-2016-156811,27/10/2016,02/11/2016,4,2,BP-11095,OFF-BI-10001628,25.03,3,0.2,7.82
4389,CA-2017-111556,20/11/2017,22/11/2017,1,1,CD-11920,OFF-PA-10003651,46.76,7,0,22.44
4390,CA-2017-111556,20/11/2017,22/11/2017,1,1,CD-11920,FUR-BO-10003159,183.96,2,0.2,-25.29
4391,CA-2017-111556,20/11/2017,22/11/2017,1,1,CD-11920,TEC-PH-10001459,1259.97,3,0,327.59
4392,CA-2017-111556,20/11/2017,22/11/2017,1,1,CD-11920,OFF-AR-10004602,68.97,3,0,19.31
4393,CA-2016-108868,08/09/2016,12/09/2016,4,2,KB-16585,OFF-AR-10001953,70.36,2,0.2,6.15
4394,CA-2016-108868,08/09/2016,12/09/2016,4,2,KB-16585,TEC-PH-10000923,59.96,5,0.2,21.73
4395,CA-2014-142965,20/07/2014,20/07/2014,2,1,SW-20245,OFF-ST-10002583,25.98,1,0.2,-5.19
4396,CA-2014-142965,20/07/2014,20/07/2014,2,1,SW-20245,OFF-BI-10000977,27.36,3,0.7,-21.88
4397,CA-2016-148740,15/11/2016,19/11/2016,4,2,AH-10690,TEC-PH-10002549,361.37,2,0.2,27.1
4398,US-2014-138758,07/07/2014,11/07/2014,4,1,JL-15835,FUR-CH-10002880,172.18,2,0.3,-46.73
4399,US-2014-138758,07/07/2014,11/07/2014,4,1,JL-15835,FUR-FU-10003039,69,2,0.2,12.07
4400,CA-2016-131737,17/03/2016,17/03/2016,2,1,GZ-14470,OFF-EN-10003055,199.9,5,0,89.95
4401,CA-2016-131737,17/03/2016,17/03/2016,2,1,GZ-14470,OFF-AP-10002945,901.95,3,0,297.64
4402,CA-2016-131737,17/03/2016,17/03/2016,2,1,GZ-14470,FUR-FU-10004306,971.5,5,0,252.59
4403,CA-2016-114538,26/12/2016,27/12/2016,1,1,RC-19825,OFF-AR-10002445,11.32,2,0.2,2.54
4404,CA-2014-127936,02/09/2014,04/09/2014,1,1,CL-12565,OFF-AR-10002445,21.24,3,0,8.07
4405,CA-2015-164336,05/07/2015,10/07/2015,4,1,MW-18220,TEC-AC-10002345,34.8,3,0.2,2.17
4406,CA-2015-164336,05/07/2015,10/07/2015,4,1,MW-18220,OFF-ST-10001558,38.97,3,0.2,-2.43
4407,CA-2016-100041,20/11/2016,25/11/2016,4,2,BF-10975,OFF-PA-10001622,9.08,2,0,4.08
4408,CA-2016-100041,20/11/2016,25/11/2016,4,2,BF-10975,OFF-PA-10000418,314.55,3,0,150.98
4409,CA-2016-100041,20/11/2016,25/11/2016,4,2,BF-10975,OFF-BI-10000343,4.91,1,0,2.3
4410,US-2014-154879,06/05/2014,11/05/2014,4,3,SN-20710,OFF-LA-10004425,5.78,2,0,2.71
4411,US-2014-154879,06/05/2014,11/05/2014,4,3,SN-20710,OFF-AR-10001897,107.94,6,0,30.22
4412,CA-2014-130624,21/06/2014,24/06/2014,1,1,TB-21280,OFF-PA-10003883,19.65,3,0,9.03
4413,CA-2014-130624,21/06/2014,24/06/2014,1,1,TB-21280,TEC-PH-10003963,617.97,3,0,160.67
4414,CA-2014-130624,21/06/2014,24/06/2014,1,1,TB-21280,OFF-AP-10001303,59.7,3,0,26.86
4415,CA-2017-132339,19/08/2017,23/08/2017,4,2,JB-15400,OFF-BI-10003925,387.99,1,0,182.35
4416,CA-2014-153983,29/11/2014,06/12/2014,4,1,AH-10210,TEC-PH-10004586,575.92,2,0.2,71.99
4417,CA-2014-153983,29/11/2014,06/12/2014,4,1,AH-10210,OFF-FA-10003495,30.4,5,0,15.2
4418,CA-2017-112900,09/04/2017,12/04/2017,3,1,KL-16645,OFF-BI-10002867,478.24,8,0,219.99
4419,CA-2014-160157,20/12/2014,27/12/2014,4,1,MH-17455,FUR-FU-10003773,190.84,3,0.2,-21.47
4420,CA-2014-139633,17/12/2014,24/12/2014,4,1,EC-14050,OFF-BI-10002954,5.48,4,0.7,-4.02
4421,CA-2015-163090,17/11/2015,21/11/2015,3,1,GH-14665,OFF-SU-10002537,40.92,5,0.2,3.06
4422,CA-2014-117016,04/03/2014,09/03/2014,4,1,SC-20095,OFF-AR-10001374,15.55,3,0.2,2.33
4423,CA-2017-159464,18/05/2017,19/05/2017,1,2,TB-21355,OFF-AP-10001492,17.24,2,0,4.48
4424,CA-2017-159464,18/05/2017,19/05/2017,1,2,TB-21355,FUR-BO-10003546,302.94,3,0,75.73
4425,CA-2017-159464,18/05/2017,19/05/2017,1,2,TB-21355,TEC-PH-10002185,34.75,5,0,15.63
4426,CA-2017-159464,18/05/2017,19/05/2017,1,2,TB-21355,OFF-BI-10000315,113.94,6,0,54.69
4427,CA-2017-159464,18/05/2017,19/05/2017,1,2,TB-21355,TEC-PH-10002350,55.98,2,0,15.67
4428,US-2017-103226,22/09/2017,28/09/2017,4,2,DW-13195,OFF-PA-10002666,27.18,3,0,12.23
4429,CA-2017-119452,21/03/2017,27/03/2017,4,1,CL-12565,FUR-CH-10004495,1805.88,6,0,523.7
4430,CA-2017-147725,14/09/2017,14/09/2017,2,1,LT-17110,OFF-AR-10001725,70.95,3,0,18.44
4431,CA-2016-168893,03/11/2016,08/11/2016,3,1,AP-10915,OFF-FA-10002280,20,4,0,9.6
4432,CA-2016-168893,03/11/2016,08/11/2016,3,1,AP-10915,OFF-AR-10001770,7.98,3,0,2.07
4433,CA-2016-168893,03/11/2016,08/11/2016,3,1,AP-10915,FUR-FU-10002885,24.1,5,0,9.15
4434,CA-2016-168893,03/11/2016,08/11/2016,3,1,AP-10915,OFF-AR-10003772,8.75,1,0,2.62
4435,CA-2016-168893,03/11/2016,08/11/2016,3,1,AP-10915,FUR-TA-10003392,842.94,3,0,160.15
4436,CA-2016-163398,03/05/2016,08/05/2016,4,1,CB-12415,OFF-BI-10000014,2.18,1,0.8,-3.6
4437,CA-2016-163398,03/05/2016,08/05/2016,4,1,CB-12415,OFF-AR-10003217,27.38,7,0.2,2.73
4438,CA-2016-163398,03/05/2016,08/05/2016,4,1,CB-12415,OFF-AP-10002403,26.4,3,0.8,-71.29
4439,CA-2016-162726,27/12/2016,02/01/2017,4,1,MT-17815,OFF-PA-10001972,10.36,2,0.2,3.62
4440,CA-2016-162726,27/12/2016,02/01/2017,4,1,MT-17815,OFF-PA-10004041,23.68,4,0.2,7.4
4441,US-2016-111290,22/07/2016,26/07/2016,4,1,DK-13375,TEC-AC-10004975,109.95,1,0,36.28
4442,US-2016-111290,22/07/2016,26/07/2016,4,1,DK-13375,OFF-ST-10001932,965.85,5,0,135.21
4443,US-2016-111290,22/07/2016,26/07/2016,4,1,DK-13375,OFF-AR-10001761,29.2,5,0,10.51
4444,US-2016-111290,22/07/2016,26/07/2016,4,1,DK-13375,OFF-PA-10002262,32.4,5,0,15.55
4445,US-2014-147704,16/11/2014,21/11/2014,4,3,SR-20740,OFF-EN-10004483,78.35,5,0,36.82
4446,US-2014-147704,16/11/2014,21/11/2014,4,3,SR-20740,OFF-PA-10003270,31.68,6,0,14.25
4447,US-2014-147704,16/11/2014,21/11/2014,4,3,SR-20740,OFF-BI-10001634,29.12,4,0,14.26
4448,US-2014-147704,16/11/2014,21/11/2014,4,3,SR-20740,OFF-ST-10000675,169.45,5,0,42.36
4449,CA-2015-121965,19/06/2015,23/06/2015,4,1,LH-17155,FUR-FU-10000732,12.56,2,0,4.01
4450,CA-2015-121965,19/06/2015,23/06/2015,4,1,LH-17155,OFF-PA-10004355,6.48,1,0,3.11
4451,CA-2015-121965,19/06/2015,23/06/2015,4,1,LH-17155,OFF-EN-10000056,186.69,3,0,87.74
4452,CA-2016-147137,04/07/2016,06/07/2016,1,1,AA-10645,FUR-FU-10000221,25.4,5,0,8.63
4453,CA-2016-147137,04/07/2016,06/07/2016,1,1,AA-10645,OFF-EN-10003567,43.96,2,0,20.66
4454,CA-2016-147137,04/07/2016,06/07/2016,1,1,AA-10645,FUR-BO-10001811,1279.16,5,0.15,225.73
4455,CA-2016-147137,04/07/2016,06/07/2016,1,1,AA-10645,OFF-ST-10002486,27.92,4,0,0.55
4456,US-2015-146745,03/09/2015,08/09/2015,4,3,AS-10630,FUR-CH-10002372,129.56,2,0.2,-12.95
4457,US-2015-146745,03/09/2015,08/09/2015,4,3,AS-10630,OFF-BI-10003274,6.36,2,0.2,2.14
4458,CA-2017-115175,07/08/2017,12/08/2017,4,1,MC-17575,OFF-PA-10001878,244.55,5,0,114.93
4459,CA-2017-105851,13/03/2017,20/03/2017,4,1,SE-20110,OFF-SU-10002881,1332.49,2,0.2,-299.81
4460,US-2017-125717,28/09/2017,01/10/2017,1,3,DS-13030,FUR-FU-10001979,32.77,1,0.2,3.27
4461,US-2017-125717,28/09/2017,01/10/2017,1,3,DS-13030,OFF-ST-10001522,147.18,2,0.2,-29.43
4462,US-2017-125717,28/09/2017,01/10/2017,1,3,DS-13030,TEC-AC-10003657,54.38,2,0.2,1.35
4463,US-2017-125717,28/09/2017,01/10/2017,1,3,DS-13030,OFF-BI-10001718,76.77,4,0.7,-58.86
4464,US-2017-125717,28/09/2017,01/10/2017,1,3,DS-13030,OFF-PA-10003022,14.35,3,0.2,5.2
4465,US-2017-125717,28/09/2017,01/10/2017,1,3,DS-13030,OFF-AP-10000891,209.79,2,0.2,26.22
4466,CA-2015-163895,07/08/2015,11/08/2015,4,2,NS-18640,OFF-BI-10004970,3.3,1,0.2,1.11
4467,CA-2017-168641,24/11/2017,01/12/2017,4,1,KA-16525,OFF-AR-10003759,16.38,9,0,7.37
4468,CA-2017-168641,24/11/2017,01/12/2017,4,1,KA-16525,OFF-EN-10003001,167.96,2,0,78.94
4469,CA-2017-168641,24/11/2017,01/12/2017,4,1,KA-16525,FUR-BO-10000780,321.56,2,0.2,-16.07
4470,CA-2017-168641,24/11/2017,01/12/2017,4,1,KA-16525,OFF-PA-10001972,12.96,2,0,6.22
4471,CA-2017-156895,08/05/2017,12/05/2017,4,2,DJ-13510,FUR-CH-10003535,128.05,3,0.3,-23.78
4472,CA-2017-121300,29/09/2017,29/09/2017,2,3,MG-17680,FUR-CH-10003774,63.68,1,0.3,-15.46
4473,CA-2017-121300,29/09/2017,29/09/2017,2,3,MG-17680,TEC-AC-10004571,239.97,3,0.2,65.99
4474,CA-2017-121300,29/09/2017,29/09/2017,2,3,MG-17680,FUR-TA-10004442,344.22,2,0.4,-189.32
4475,CA-2017-121300,29/09/2017,29/09/2017,2,3,MG-17680,OFF-PA-10002787,15.55,3,0.2,5.44
4476,CA-2017-121300,29/09/2017,29/09/2017,2,3,MG-17680,FUR-FU-10004586,21.24,4,0.2,7.43
4477,CA-2017-121300,29/09/2017,29/09/2017,2,3,MG-17680,OFF-PA-10002606,8.44,2,0.2,2.64
4478,CA-2017-130211,22/10/2017,22/10/2017,2,1,BD-11620,OFF-ST-10000129,333.09,3,0,23.31
4479,CA-2017-130211,22/10/2017,22/10/2017,2,1,BD-11620,FUR-TA-10003748,248.98,2,0,54.77
4480,CA-2014-147235,24/03/2014,28/03/2014,4,1,CD-11920,OFF-PA-10004948,24.9,5,0,11.7
4481,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-FA-10001561,15.26,7,0,5.03
4482,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-AP-10002998,43.32,2,0,14.29
4483,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-BI-10003981,43.58,12,0.2,15.79
4484,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-PA-10001725,116.28,3,0,56.97
4485,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-BI-10002071,9.29,2,0.2,3.02
4486,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-PA-10000477,19.44,3,0,9.33
4487,CA-2016-109365,03/11/2016,08/11/2016,4,1,XP-21865,OFF-PA-10004359,314.55,3,0,150.98
4488,CA-2015-162621,05/09/2015,11/09/2015,4,3,CA-12055,OFF-BI-10000962,16.27,5,0.8,-25.21
4489,CA-2015-162621,05/09/2015,11/09/2015,4,3,CA-12055,OFF-SU-10003567,69.12,9,0.2,-14.68
4490,CA-2015-162621,05/09/2015,11/09/2015,4,3,CA-12055,OFF-BI-10003708,4.47,3,0.8,-7.82
4491,CA-2017-105921,14/08/2017,21/08/2017,4,1,JM-15250,FUR-TA-10001095,418.29,3,0.2,5.22
4492,CA-2014-150798,01/12/2014,03/12/2014,3,1,JK-15730,TEC-CO-10001571,659.98,2,0.4,109.99
4493,CA-2014-150798,01/12/2014,03/12/2014,3,1,JK-15730,FUR-FU-10000221,8.12,2,0.2,1.42
4494,CA-2014-150798,01/12/2014,03/12/2014,3,1,JK-15730,OFF-PA-10001972,36.28,7,0.2,12.7
4495,CA-2014-150798,01/12/2014,03/12/2014,3,1,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.98
4496,CA-2017-112753,18/06/2017,23/06/2017,4,1,CC-12670,FUR-BO-10004015,917.92,9,0.15,75.59
4497,CA-2017-112753,18/06/2017,23/06/2017,4,1,CC-12670,OFF-PA-10002036,38.88,6,0,19.05
4498,CA-2017-155075,02/12/2017,09/12/2017,4,1,GW-14605,OFF-BI-10003650,631.17,4,0.7,-462.86
4499,CA-2014-103401,21/11/2014,26/11/2014,4,2,GR-14560,OFF-PA-10003309,12.96,2,0,6.22
4500,CA-2016-124814,10/04/2016,16/04/2016,4,2,FM-14215,OFF-PA-10002787,12.96,2,0,6.22
4501,CA-2016-124814,10/04/2016,16/04/2016,4,2,FM-14215,OFF-BI-10000174,23.2,5,0.2,8.12
4502,CA-2014-116757,30/06/2014,04/07/2014,4,2,MS-17980,OFF-PA-10002005,25.92,5,0.2,9.07
4503,CA-2014-116757,30/06/2014,04/07/2014,4,2,MS-17980,OFF-FA-10002815,21.31,6,0.2,7.19
4504,US-2014-138247,24/12/2014,29/12/2014,4,3,BF-11170,TEC-PH-10000213,173.65,7,0.2,17.36
4505,US-2014-138247,24/12/2014,29/12/2014,4,3,BF-11170,OFF-AP-10000828,361.96,2,0,101.34
4506,US-2014-138247,24/12/2014,29/12/2014,4,3,BF-11170,TEC-AC-10004708,62.85,3,0,13.19
4507,US-2014-138247,24/12/2014,29/12/2014,4,3,BF-11170,TEC-PH-10001530,818.37,3,0.2,51.14
4508,US-2014-138247,24/12/2014,29/12/2014,4,3,BF-11170,OFF-ST-10002301,20.34,1,0,0.2
4509,US-2014-138247,24/12/2014,29/12/2014,4,3,BF-11170,FUR-FU-10002554,23.99,1,0,5.51
4510,CA-2017-167003,23/05/2017,29/05/2017,4,1,VS-21820,FUR-TA-10001520,171.28,3,0.2,-6.42
4511,CA-2016-119935,10/11/2016,14/11/2016,4,2,KM-16225,FUR-FU-10001085,37.3,2,0,17.15
4512,CA-2016-119935,10/11/2016,14/11/2016,4,2,KM-16225,OFF-BI-10001597,81.96,2,0,39.34
4513,CA-2016-118969,02/10/2016,03/10/2016,1,1,LP-17095,OFF-BI-10002429,54.79,6,0.7,-40.18
4514,CA-2016-145240,06/09/2016,08/09/2016,1,1,BG-11740,OFF-ST-10001590,10.78,1,0.2,0.8
4515,CA-2016-120873,27/10/2016,01/11/2016,3,1,BW-11200,FUR-CH-10000847,290.98,1,0,75.65
4516,US-2017-111920,22/10/2017,26/10/2017,4,3,PS-18970,OFF-AR-10003179,36.44,4,0,12.02
4517,US-2016-128678,15/09/2016,20/09/2016,4,1,RB-19570,OFF-PA-10000807,21.4,5,0,10.05
4518,US-2016-128678,15/09/2016,20/09/2016,4,1,RB-19570,OFF-BI-10002103,48.66,7,0.2,15.81
4519,CA-2016-101385,25/09/2016,01/10/2016,4,1,JW-16075,OFF-AR-10004441,16.56,4,0,6.95
4520,CA-2017-107167,10/06/2017,14/06/2017,4,2,ND-18460,OFF-ST-10003805,1347.52,8,0.2,84.21
4521,CA-2014-109491,20/02/2014,26/02/2014,4,2,LC-16930,TEC-AC-10001284,62.31,3,0,22.43
4522,CA-2014-109491,20/02/2014,26/02/2014,4,2,LC-16930,FUR-FU-10000221,20.32,4,0,6.9
4523,CA-2017-105445,20/02/2017,25/02/2017,3,2,BP-11095,OFF-FA-10001229,9.43,3,0.2,3.06
4524,CA-2014-107454,02/11/2014,06/11/2014,4,1,RD-19720,OFF-LA-10001569,34.86,7,0,16.03
4525,CA-2014-107454,02/11/2014,06/11/2014,4,1,RD-19720,FUR-FU-10004018,89.34,6,0,24.12
4526,US-2017-105046,17/07/2017,23/07/2017,4,3,BE-11335,TEC-PH-10004536,269.98,2,0,67.49
4527,US-2017-105046,17/07/2017,23/07/2017,4,3,BE-11335,OFF-PA-10004353,99.9,5,0,47.95
4528,US-2017-105046,17/07/2017,23/07/2017,4,3,BE-11335,FUR-FU-10004848,39.08,4,0,14.45
4529,CA-2017-152856,08/09/2017,10/09/2017,3,2,RS-19765,TEC-AC-10004864,116.83,4,0.2,33.58
4530,CA-2016-134691,14/11/2016,18/11/2016,4,1,KC-16540,OFF-BI-10002393,2.29,2,0.8,-3.9
4531,CA-2016-118759,14/11/2016,17/11/2016,1,1,MB-17305,FUR-CH-10002335,408,2,0.1,72.53
4532,CA-2016-118759,14/11/2016,17/11/2016,1,1,MB-17305,OFF-ST-10001590,40.44,3,0,10.51
4533,CA-2014-140403,10/10/2014,10/10/2014,2,3,TN-21040,FUR-CH-10002774,122.35,3,0.2,13.76
4534,CA-2014-140403,10/10/2014,10/10/2014,2,3,TN-21040,OFF-EN-10001219,15.28,2,0,7.48
4535,CA-2015-163104,19/03/2015,26/03/2015,4,2,MC-18130,OFF-PA-10001947,11.96,2,0,5.86
4536,CA-2017-138464,08/07/2017,12/07/2017,4,3,VF-21715,FUR-FU-10003142,15.84,3,0,4.91
4537,CA-2017-138464,08/07/2017,12/07/2017,4,3,VF-21715,OFF-BI-10001543,86.37,3,0.2,30.23
4538,CA-2017-138464,08/07/2017,12/07/2017,4,3,VF-21715,OFF-AR-10003560,18.24,3,0,6.2
4539,CA-2017-138464,08/07/2017,12/07/2017,4,3,VF-21715,OFF-AR-10004757,13.12,4,0,4.32
4540,CA-2015-104129,27/02/2015,02/03/2015,4,2,ES-14080,TEC-PH-10003800,105.98,2,0,1.05
4541,CA-2015-104129,27/02/2015,02/03/2015,4,2,ES-14080,FUR-TA-10004152,493.92,7,0.3,-28.22
